name,priority,type,query,operator,threshold_critical,threshold_warning,threshold_critical_recovery,message,tags,escalation_message,locked,new_host_delay,notify_audit,notify_no_data,renotify_interval,require_full_window,timeout_h,evaluation_delay,no_data_timeframe,include_tags,enable_logs_sample,threshold_windows_recovery_window,threshold_windows_trigger_window
"Number of ""Alias already set"" Errors - Categorized",1,log alert,"logs(""@error_category:\""Number of \"" Alias already set \"" Errors\"""").index(""*"").rollup(""count"").last(""15m"") ",>=,5.0,,,"@slack-bindid-srv-uptime-alerts
@webhook-Uptime-XiteIt 

Summary:P1 - ""Alias already set"" Errors on bindid-authentication-server is {{value}} 
Critical Threshold:{{threshold}}
Warning Threshold:-

Host:bindid-authentication-server
Service:High Number of ""Alias already set"" Errors
Value:{{value}}
Severity:{{#is_alert}}Critical{{/is_alert}}{{#is_warning}}Warning{{/is_warning}}{{#is_no_data}}No Data{{/is_no_data}}{{#is_recovery}}Recovered{{/is_recovery}}",Ring1,,False,300,False,False,0,,0,,,True,True,,
All Invalid Request Errors on /authorize - Categorized,1,log alert,"logs(""@error_category:\""All Invalid Request Errors on /authorize\"""").index(""*"").rollup(""count"").last(""15m"") ",>=,5.0,,,"@slack-bindid-srv-uptime-alerts @webhook-Uptime-XiteIt
Summary:P1 - {{value}}  Invalid Request Errors on /authorize
Critical Threshold:{{threshold}}
Warning Threshold:-

Host:/authorize
Service:High Number of Invalid Request Errors
Value:{{value}}
Severity:{{#is_alert}}Critical{{/is_alert}}{{#is_warning}}Warning{{/is_warning}}{{#is_no_data}}No Data{{/is_no_data}}{{#is_recovery}}Recovered{{/is_recovery}}",Ring1,,False,300,False,False,0,,0,,,True,True,,
Backend & Management - unsupported_grant - Categorized,1,log alert,"logs(""@error_category:\""Backend & Management - unsupported_grant\"""").index(""*"").rollup(""count"").last(""15m"") ",>=,5.0,,,"@slack-bindid-srv-uptime-alerts @webhook-Uptime-XiteIt
Summary:P1 - {{value}} unsupported_grant on Backend & Management

Critical Threshold:{{threshold}}
Warning Threshold:-

Host:Backend & Management
Service:Number of unsupported_grants
Value:{{value}}
Severity:{{#is_alert}}Critical{{/is_alert}}{{#is_warning}}Warning{{/is_warning}}{{#is_no_data}}No Data{{/is_no_data}}{{#is_recovery}}Recovered{{/is_recovery}}",Ring1,,False,300,False,False,0,,0,,,True,True,,
Backend & Management – invalid_grant - Categorized,1,log alert,"logs(""@error_category:\""Backend & Management – invalid_grant\"""").index(""*"").rollup(""count"").last(""15m"") ",>=,5.0,,,"@webhook-Uptime-XiteIt
@slack-bindid-srv-uptime-alerts

Summary:P1 - {{value}} invalid_grants on Backend & Management

Critical Threshold:{{threshold}}
Warning Threshold:-

Host:Backend & Management
Service:Number of invalid_grants
Value:{{value}}
Severity:{{#is_alert}}Critical{{/is_alert}}{{#is_warning}}Warning{{/is_warning}}{{#is_no_data}}No Data{{/is_no_data}}{{#is_recovery}}Recovered{{/is_recovery}}",Ring1,,False,300,False,False,0,,0,,,True,True,,
Device not found errors - Categorized,1,log alert,"logs(""@error_category:\""Device not found errors\"""").index(""*"").rollup(""count"").last(""15m"") ",>=,1.0,,,"@slack-bindid-srvrefine-uptime-alerts @webhook-Refine-XiteIt

Summary:P1 - {{value}} Device not found errors
Critical Threshold:{{threshold}}
Warning Threshold:-

Host:bindid-authentication-server
Service:High Number of Device not found errors
Value:{{value}}
Severity:{{#is_alert}}Critical{{/is_alert}}{{#is_warning}}Warning{{/is_warning}}{{#is_no_data}}No Data{{/is_no_data}}{{#is_recovery}}Recovered{{/is_recovery}}",Ring1,,False,300,False,False,0,,0,,,True,True,,
End User - invalid_client - Categorized,1,log alert,"logs(""@error_category:\""End User - invalid_client\"""").index(""*"").rollup(""count"").last(""15m"") ",>=,5.0,,,"@slack-bindid-srv-uptime-alerts @webhook-Uptime-XiteIt

Summary:P1 - End User - {{value}}  invalid_client authentications
Critical Threshold:{{threshold}}
Warning Threshold:-

Host:End User
Service:Number of Invalid_client Authentications
Value:{{value}}
Severity:{{#is_alert}}Critical{{/is_alert}}{{#is_warning}}Warning{{/is_warning}}{{#is_no_data}}No Data{{/is_no_data}}{{#is_recovery}}Recovered{{/is_recovery}}",Ring1,,False,300,False,False,0,,0,,,True,True,,
Expression evaluation errors - Categorized,1,log alert,"logs(""@error_category:\""Expression evaluation errors\"""").index(""*"").rollup(""count"").last(""15m"") ",>=,1.0,,,"@slack-bindid-srvrefine-uptime-alerts @webhook-Refine-XiteIt

Summary:P1 - {{value}} Unexpected exception during field resolution
Critical Threshold:{{threshold}}
Warning Threshold:-

Host:bindid-authentication-server
Service:High Number of Expression evaluation errors
Value:{{value}}
Severity:{{#is_alert}}Critical{{/is_alert}}{{#is_warning}}Warning{{/is_warning}}{{#is_no_data}}No Data{{/is_no_data}}{{#is_recovery}}Recovered{{/is_recovery}}",Ring1,,False,300,False,False,0,,0,,,True,True,,
FIDO Registration Failures - Categorized,1,log alert,"logs(""@error_category:\""FIDO Registration Failures\"""").index(""*"").rollup(""count"").last(""5m"") ",>=,1.0,,,"@slack-bindid-srv-uptime-alerts
@webhook-Uptime-XiteIt

Summary:P1 - {{value}} FIDO Registration Failures
Critical Threshold:{{threshold}}
Warning Threshold:-

Host:End User
Service:High Number of FIDO Registration Failures
Value:{{value}}
Severity:{{#is_alert}}Critical{{/is_alert}}{{#is_warning}}Warning{{/is_warning}}{{#is_no_data}}No Data{{/is_no_data}}{{#is_recovery}}Recovered{{/is_recovery}}",Ring1,,False,300,False,False,0,,0,,,True,True,,
Invalid HTTP Method: Backend/Management - Categorized,1,log alert,"logs(""@error_category:\""Invalid HTTP Method: Backend/Management\"""").index(""*"").rollup(""count"").last(""15m"") ",>=,5.0,,,"@slack-bindid-srv-uptime-alerts @webhook-Uptime-XiteIt

Summary:P1 - {{value}}  Invalid HTTP Method on Backend/Management
Critical Threshold:{{threshold}}
Warning Threshold:-

Host:Backend/Management
Service:High Number of Invalid HTTP Method
Value:{{value}}
Severity:{{#is_alert}}Critical{{/is_alert}}{{#is_warning}}Warning{{/is_warning}}{{#is_no_data}}No Data{{/is_no_data}}{{#is_recovery}}Recovered{{/is_recovery}}",Ring1,,False,300,False,False,0,,0,,,True,True,,
Invalid HTTP Method: Frontend/End-User - Categorized,1,log alert,"logs(""@error_category:\""Invalid HTTP Method: Frontend/End-User\"""").index(""*"").rollup(""count"").last(""15m"") ",>=,5.0,,,"@slack-bindid-srv-uptime-alerts
@webhook-Uptime-XiteIt

Summary:P1 - {{value}}  Invalid HTTP Method on Frontend/End-User
Critical Threshold:{{threshold}}
Warning Threshold:-

Host:Frontend/End-User
Service:High Number of Invalid HTTP Method
Value:{{value}}
Severity:{{#is_alert}}Critical{{/is_alert}}{{#is_warning}}Warning{{/is_warning}}{{#is_no_data}}No Data{{/is_no_data}}{{#is_recovery}}Recovered{{/is_recovery}}",Ring1,,False,300,False,False,0,,0,,,True,True,,
Invalid Request - Invalid redirect URI on /authorize - Categorized,1,log alert,"logs(""@error_category:\""Invalid Request - Invalid redirect URI on /authorize\"""").index(""*"").rollup(""count"").last(""15m"") ",>=,10.0,,,"@slack-bindid-srv-uptime-alerts @webhook-Uptime-XiteIt 

Summary:P1 - {{value}} Invalid redirect URI on /authorize
Critical Threshold:{{threshold}}
Warning Threshold:-

Host:/authorize
Service:Invalid redirect URI
Value:{{value}}
Severity:{{#is_alert}}Critical{{/is_alert}}{{#is_warning}}Warning{{/is_warning}}{{#is_no_data}}No Data{{/is_no_data}}{{#is_recovery}}Recovered{{/is_recovery}}",Ring1,,False,300,False,False,0,,0,,,True,True,,
Invalid Request - Missing client_id on /authorize - Categorized,1,log alert,"logs(""@error_category:\""Invalid Request - Missing client_id on /authorize\"""").index(""*"").rollup(""count"").last(""15m"") ",>=,5.0,,,"@slack-bindid-srv-uptime-alerts @webhook-Uptime-XiteIt

Summary:P1 - {{value}}  Invalid Request - Missing client_id on /authorize
Critical Threshold:{{threshold}}
Warning Threshold:-

Host:/authorize
Service:High Number of Invalid Request Errors - Missing client_id on /authorize
Value:{{value}}
Severity:{{#is_alert}}Critical{{/is_alert}}{{#is_warning}}Warning{{/is_warning}}{{#is_no_data}}No Data{{/is_no_data}}{{#is_recovery}}Recovered{{/is_recovery}}",Ring1,,False,300,False,False,0,,0,,,True,True,,
Invalid authentication to BindID Backend API - Categorized,1,log alert,"logs(""@error_category:\""Invalid authentication to BindID Backend API\"""").index(""*"").rollup(""count"").last(""15m"") ",>=,5.0,,,"@slack-bindid-srv-uptime-alerts @webhook-Uptime-XiteIt

Summary:P1 - {{value}}  Invalid authentication to BindID on Backend API
Critical Threshold:{{threshold}}
Warning Threshold:-

Host:Backend API
Service:High Number of Invalid authentication to BindID
Value:{{value}}
Severity:{{#is_alert}}Critical{{/is_alert}}{{#is_warning}}Warning{{/is_warning}}{{#is_no_data}}No Data{{/is_no_data}}{{#is_recovery}}Recovered{{/is_recovery}}",Ring1,,False,300,False,False,0,,0,,,True,True,,
Invalid client credentials on /token - Categorized,1,log alert,"logs(""@error_category:\""Invalid client credentials on /token\"""").index(""*"").rollup(""count"").last(""15m"") ",>=,5.0,,,"@slack-bindid-srv-uptime-alerts @webhook-Uptime-XiteIt

Summary:P1 - {{value}} Invalid client credentials on /token
Critical Threshold:{{threshold}}
Warning Threshold:-

Host:/token
Service:Invalid client credentials
Value:{{value}}
Severity:{{#is_alert}}Critical{{/is_alert}}{{#is_warning}}Warning{{/is_warning}}{{#is_no_data}}No Data{{/is_no_data}}{{#is_recovery}}Recovered{{/is_recovery}}",Ring1,,False,300,False,False,0,,0,,,True,True,,
Management Console Bad Logins - Categorized,1,log alert,"logs(""@error_category:\""Management Console Bad Logins\"""").index(""*"").rollup(""count"").last(""15m"") ",>,5.0,,,"@slack-bindid-srv-uptime-alerts
@webhook-Uptime-XiteIt 

Summary:P1 - {{Value}} Bad Logins on Management Console
Critical Threshold:{{threshold}}
Warning Threshold:{{warn_threshold}}

Host:Management Console
Service:High Number of Bad Logins
Value:{{value}}
Severity:{{#is_alert}}Critical{{/is_alert}}{{#is_warning}}Warning{{/is_warning}}{{#is_no_data}}No Data{{/is_no_data}}{{#is_recovery}}Recovered{{/is_recovery}}",Ring1,,False,300,False,False,0,,0,,,True,True,,
OIDC /complete with errors - Categorized,1,log alert,"logs(""@error_category:\""OIDC /complete with errors\"""").index(""*"").rollup(""count"").last(""15m"") ",>=,5.0,,,"@slack-bindid-srvrefine-uptime-alerts
@webhook-Refine-XiteIt 

Summary:P1 - ""OIDC /complete with errors - Categorized"" Errors on bindid-authentication-server is {{value}} 
Critical Threshold:{{threshold}}
Warning Threshold:-

Host:bindid-authentication-server
Service:High Number of  OIDC /complete with errors - Categorized
Value:{{value}}
Severity:{{#is_alert}}Critical{{/is_alert}}{{#is_warning}}Warning{{/is_warning}}{{#is_no_data}}No Data{{/is_no_data}}{{#is_recovery}}Recovered{{/is_recovery}}",Ring1,,False,300,False,False,0,,0,,,True,True,,
OIDC Backend invalid_request errors - Categorized,1,log alert,"logs(""@error_category:\""OIDC Backend invalid_request errors\"""").index(""*"").rollup(""count"").last(""15m"") ",>=,5.0,,,"Summary:P1 - ""invalid_request"" Errors on bindid-authentication-server is {{value}} 
Critical Threshold:{{threshold}}
Warning Threshold:-

Host:bindid-authentication-server
Service:High Number of ""invalid_request"" Errors
Value:{{value}}
Severity:{{#is_alert}}Critical{{/is_alert}}{{#is_warning}}Warning{{/is_warning}}{{#is_no_data}}No Data{{/is_no_data}}{{#is_recovery}}Recovered{{/is_recovery}} @slack-bindid-srv-uptime-alerts @webhook-Uptime-XiteIt",Ring1,,False,300,False,False,0,,0,,,True,True,,
Recovery Journey Invocations - Categorized,1,log alert,"logs(""@error_category:\""Recovery Journey Invocations\"""").index(""*"").rollup(""count"").last(""15m"") ",>=,5.0,,,"@slack-bindid-srv-uptime-alerts
@webhook-Uptime-XiteIt

Summary:P1 - Recovery Journey Invocations on bindid-authentication-server is {{value}} 
Critical Threshold:{{threshold}}
Warning Threshold:-

Host:bindid-authentication-server
Service:Recovery Journey Invocations
Value:{{value}}
Severity:{{#is_alert}}Critical{{/is_alert}}{{#is_warning}}Warning{{/is_warning}}{{#is_no_data}}No Data{{/is_no_data}}{{#is_recovery}}Recovered{{/is_recovery}}",Ring1,,False,300,False,False,0,,0,,,True,True,,
Ticket consumption errors - Categorized,1,log alert,"logs(""@error_category:\""Ticket consumption errors\"""").index(""*"").rollup(""count"").last(""15m"") ",>,5.0,,,"@slack-bindid-srv-uptime-alerts
@webhook-Uptime-XiteIt

Summary:cannot_consume_ticket - 401 Errors Number on bindid-authentication-server is {{value}} 
Critical Threshold:{{threshold}} 
Warning Threshold:-

Host:bindid-authentication-server
Service:High cannot_consume_ticket - 401 Errors Number 
Value:{{value}} 
Severity:{{#is_alert}}Critical{{/is_alert}}{{#is_warning}}Warning{{/is_warning}}{{#is_no_data}}No Data{{/is_no_data}}{{#is_recovery}}Recovered{{/is_recovery}}",Ring1,,False,300,False,False,0,,0,,,True,True,,
Unknown authorization code on /token - Categorized,1,log alert,"logs(""@error_category:\""Unknown authorization code on /token\"""").index(""*"").rollup(""count"").last(""15m"") ",>=,5.0,,,"@slack-bindid-srv-uptime-alerts @webhook-Uptime-XiteIt

Summary:P1 - ""Unknown Authorization Code"" Errors Number on bindid-authentication-server - /token is {{value}}
Critical Threshold:{{threshold}}
Warning Threshold:-

Host:bindid-authentication-server
Service:High Unknown Authorization Code Errors
Value:{{value}}
Severity:{{#is_alert}}Critical{{/is_alert}}{{#is_warning}}Warning{{/is_warning}}{{#is_no_data}}No Data{{/is_no_data}}{{#is_recovery}}Recovered{{/is_recovery}}",Ring1,,False,300,False,False,0,,0,,,True,True,,
User Cancellation - Categorized,1,log alert,"logs(""@error_category:\""User Cancellation\"""").index(""*"").rollup(""count"").last(""15m"") ",>,5.0,,,"@slack-bindid-srv-uptime-alerts
@webhook-Uptime-XiteIt

Summary:P1 - User Cancellation Errors Number on bindid-authentication-server is {{value}}
Critical Threshold:{{threshold}}
Warning Threshold:-

Host:bindid-authentication-server
Service:High User Cancellation Errors
Value:{{value}}
Severity:{{#is_alert}}Critical{{/is_alert}}{{#is_warning}}Warning{{/is_warning}}{{#is_no_data}}No Data{{/is_no_data}}{{#is_recovery}}Recovered{{/is_recovery}}",Ring1,,False,300,False,False,0,,0,,,True,True,,
User not found errors - Categorized,1,log alert,"logs(""@error_category:\""User not found errors\"""").index(""*"").rollup(""count"").last(""15m"") ",>=,5.0,,,"@slack-bindid-srvrefine-uptime-alerts
@webhook-Refine-XiteIt

Summary:P1 - User Not Found Errors Number on bindid-authentication-server is {{value}}
Critical Threshold:{{threshold}}
Warning Threshold:-

Host:bindid-authentication-server
Service:High User Not Found Errors
Value:{{value}}
Severity:{{#is_alert}}Critical{{/is_alert}}{{#is_warning}}Warning{{/is_warning}}{{#is_no_data}}No Data{{/is_no_data}}{{#is_recovery}}Recovered{{/is_recovery}}",Ring1,,False,300,False,False,0,,0,,,True,True,,
User not found for backend/management support APIs - Categorized,1,log alert,"logs(""@error_category:\""User not found for backend/management support APIs\"""").index(""*"").rollup(""count"").last(""15m"") ",>=,10.8,,,"@slack-bindid-srv-uptime-alerts
@webhook-Uptime-XiteIt

Summary:P1 - User Not Found Errors Number on bindid-authentication-server - backend/management support APIs is {{value}}
Critical Threshold:{{threshold}}
Warning Threshold:-

Host:bindid-authentication-server
Service:High User not found for backend/management support APIs - Categorized
Value:{{value}}
Severity:{{#is_alert}}Critical{{/is_alert}}{{#is_warning}}Warning{{/is_warning}}{{#is_no_data}}No Data{{/is_no_data}}{{#is_recovery}}Recovered{{/is_recovery}}",Ring1,,False,300,False,False,0,,0,,,True,True,,
Foreign errors - Categorized,1,log alert,"logs(""@error_category:\""Foreign errors\"""").index(""*"").rollup(""count"").last(""15m"") ",>=,5.0,,,"@slack-bindid-srvrefine-uptime-alerts
@webhook-Refine-XiteIt

Summary:P1 - Foreign errors on bindid-authentication-server is {{value}}
Critical Threshold:{{threshold}}
Warning Threshold:-

Host:bindid-authentication-server
Service:Foreign errors
Value:{{value}}
Severity:{{#is_alert}}Critical{{/is_alert}}{{#is_warning}}Warning{{/is_warning}}{{#is_no_data}}No Data{{/is_no_data}}{{#is_recovery}}Recovered{{/is_recovery}}",Ring1,,False,300,False,False,0,,0,,,True,True,,
Backend - Invalid Request - Categorized,1,log alert,"logs(""@error_category:\""Invalid Request\"" @api_audience:backend"").index(""*"").rollup(""count"").last(""15m"") ",>=,5.0,,,"@slack-bindid-srvrefine-uptime-alerts
@webhook-Refine-XiteIt

Summary:P1 - Backend - Invalid Request on bindid-authentication-server is {{value}}
Critical Threshold:{{threshold}}
Warning Threshold:-

Host:bindid-authentication-server
Service:Backend - Invalid Request
Value:{{value}}
Severity:{{#is_alert}}Critical{{/is_alert}}{{#is_warning}}Warning{{/is_warning}}{{#is_no_data}}No Data{{/is_no_data}}{{#is_recovery}}Recovered{{/is_recovery}}",Ring1,,False,300,False,False,0,,0,,,True,True,,
End User - Invalid Request - Categorized,1,log alert,"logs(""@error_category:\""Invalid Request\"" @api_audience:enduser"").index(""*"").rollup(""count"").last(""15m"") ",>=,5.0,,,"@slack-bindid-srvrefine-uptime-alerts
@webhook-Refine-XiteIt

Summary:P1 - End User - Invalid Request on bindid-authentication-server is {{value}}
Critical Threshold:{{threshold}}
Warning Threshold:-

Host:bindid-authentication-server
Service:End User - Invalid Request
Value:{{value}}
Severity:{{#is_alert}}Critical{{/is_alert}}{{#is_warning}}Warning{{/is_warning}}{{#is_no_data}}No Data{{/is_no_data}}{{#is_recovery}}Recovered{{/is_recovery}}",Ring1,,False,300,False,False,0,,0,,,True,True,,
BindID Self Serve Failed Registrations on env: BindID Production,,log alert,"logs(""self-serve-registration;Failure"").index(""*"").rollup(""count"").last(""5m"") ",>=,1.0,,,"@slack-p-bindid-selfserve-failure-alerts
Priority:-
@webhook-XiteIt 

Summary:{{value}} Failed Registrations on BindID Production

Critical Threshold:{{threshold}}
Warning Threshold:-

Host:BindID Production
Service:Number of Self Serve Failed Registrations
Value:{{value}}
Severity:{{#is_alert}}Critical{{/is_alert}}{{#is_warning}}Warning{{/is_warning}}{{#is_no_data}}No Data{{/is_no_data}}{{#is_recovery}}Recovered{{/is_recovery}}",,,False,300,False,False,0,,0,,,True,True,,
BindID Self Serve Successful Registrations on env: BindID Production,,log alert,"logs(""self-serve-registration;Success"").index(""*"").rollup(""count"").last(""5m"") ",>=,1.0,,,"@slack-p-bindid-selfserve-success-alerts
Priority:-

@webhook-XiteIt 

Summary:{{value}} Successful Registrations on BindID Production

Critical Threshold:{{threshold}}
Warning Threshold:-

Host:BindID Production
Service:Number of Self Serve Successful Registrations
Value:{{value}}
Severity:{{#is_alert}}Critical{{/is_alert}}{{#is_warning}}Warning{{/is_warning}}{{#is_no_data}}No Data{{/is_no_data}}{{#is_recovery}}Recovered{{/is_recovery}}",,,False,300,False,False,0,,0,,,True,True,,
BindId Service Errors on env: BindID Production,,log alert,"logs(""source:(nodejs OR bindid-authentication-server OR bindid-authentication-server-activity-log) service:(bindid-oauth-service OR bindid-appless-service OR bindid-demo-app OR bindid-authentication-server) status:error"").index(""*"").rollup(""count"").by(""service"").last(""5m"") ",>,5.0,,,"@slack-bindid-prd-alerts
Priority:-

@webhook-XiteIt 

Summary:{{value}} Service Errors on BindID Production

Critical Threshold:{{threshold}}
Warning Threshold:-

Host:BindID Production
Service:Number of Service Errors
Value:{{value}}
Severity:{{#is_alert}}Critical{{/is_alert}}{{#is_warning}}Warning{{/is_warning}}{{#is_no_data}}No Data{{/is_no_data}}{{#is_recovery}}Recovered{{/is_recovery}}",,,False,300,False,False,0,,0,,,True,True,,
Test on admin.bindid-sandbox.io/version - Response time check,1,query alert,avg(last_15m):avg:synthetics.http.response.time{url:https://admin.bindid-sandbox.io/version} - avg:synthetics.http.dns.time{url:https://admin.bindid-sandbox.io/version} ,>,250.0,,,"@slack-bindid-srv-uptime-alerts 
@webhook-Uptime-XiteIt

Summary:P1 - Response Time on admin.bindid-sandbox.io/version is {{value}}ms 
Critical Threshold:{{threshold}}ms
Warning Threshold:-

Host:admin.bindid-sandbox.io/version
Service:High Response Time
Value:{{value}}ms
Severity:{{#is_alert}}Critical{{/is_alert}}{{#is_warning}}Warning{{/is_warning}}{{#is_no_data}}No Data{{/is_no_data}}{{#is_recovery}}Recovered{{/is_recovery}}",Ring1,,False,300,False,False,0,True,0,,,True,,,
Test on ts.bindid-sandbox.io/api/v2/status - Response time check,1,query alert,avg(last_5m):avg:synthetics.http.response.time{url:https://ts.bindid-sandbox.io/api/v2/status} - avg:synthetics.http.dns.time{url:https://ts.bindid-sandbox.io/api/v2/status} ,>,250.0,,,"@slack-bindid-srv-uptime-alerts 
@webhook-Uptime-XiteIt

Summary:P1 - Response Time on ts.bindid-sandbox.io/api/v2/status is {{value}}ms
Critical Threshold:{{threshold}}ms
Warning Threshold:-

Host:ts.bindid-sandbox.io/api/v2/status
Service:High Response Time
Value:{{value}}ms
Severity:{{#is_alert}}Critical{{/is_alert}}{{#is_warning}}Warning{{/is_warning}}{{#is_no_data}}No Data{{/is_no_data}}{{#is_recovery}}Recovered{{/is_recovery}}",Ring1,,False,300,False,False,0,True,0,,,True,,,
URL's - Response time over 250ms for {{[@http.url_details.path].name}},1,log alert,"logs(""(-\""/api/*\"" OR \""/.well-known/openid-configuration\"" OR \""/_complete/*\"" OR \""/ama\"" OR \""/authorize\"" OR \""/authorize_ciba\"" OR \""/config/*\"" OR \""/console\"" OR \""/console/invite\"" OR \""/console/preview\"" OR \""/console/resume-invite\"" OR \""/demo-token-exchange\"" OR \""/initial/*\"" OR \""/jwks\"" OR \""/login\"" OR \""/logout\"" OR \""/manage\"" OR \""/manage/delete-device\"" OR \""/manage/login\"" OR \""/manager/html\"" OR \""/other_login\"" OR \""/playground\"" OR \""/register\"" OR \""/registration-result\"" OR \""/report\"" OR \""/send-session-feedback\"" OR \""/session-feedback\"" OR \""/token\"" OR \""/userinfo\"" OR \""/version\"") service:cloudfront -@http.url_details.path:(*\/websdk* OR *\/main\-* OR *\/polyfills\-* OR *\/runtime\-* OR *\/journey* OR \""/styles.eeed0a952180434276c0.css\"" OR \""/styles.7579e9ab48bb69114ea4.css\"" OR \""/favicon.ico\"" OR \""/img/playground-hover.svg\"" OR *\/assets\/playground* OR *\/console\/assets* OR *\/env.js* OR *\/initial\/transmit\-internal\-login*)"").index(""*"").rollup(""pc95"", ""@duration"").by(""@http.url_details.path"").last(""1h"") ",>,250000000.0,,,"@slack-bindid-srvrefine-uptime-alerts
@webhook-Refine-XiteIt

Summary:P1 - Response Time on {{[@http.url_details.path].name}} is {{value}}ms 
Critical Threshold:{{threshold}}ms
Warning Threshold:-

Host:{{[@http.url_details.path].name}}
Service:High Response Time
Value:{{value}}ms
Severity:{{#is_alert}}Critical{{/is_alert}}{{#is_warning}}Warning{{/is_warning}}{{#is_no_data}}No Data{{/is_no_data}}{{#is_recovery}}Recovered{{/is_recovery}}",Ring1,,False,300,False,False,0,,0,,,True,True,,
API's - Response time over 250ms for {{[@http.url_details.path].name}},1,log alert,"logs(""service:cloudfront @http.referer:(\""https://admin.bindid-sandbox.io/\"" OR \""https://ts.bindid-sandbox.io/console/\"" OR \""https://admin.bindid-sandbox.io/console/\"") @http.url_details.path:(\""/api/v2/mng-ui/application/policies\"" OR \""/api/v2/mng-ui/identity/trusted/list\"" OR \""/api/v2/mng-ui/application/procedures\"" OR \""/api/v2/mng-ui/localization/keys\"" OR \""/api/v1/tenants\"" OR \""/api/v1/tenant\"" OR \""/api/v2/mng-ui/external-connections/metadata\"" OR \""/api/v1/admin-data\"" OR \""/api/v2/mng-ui/debugger/update_debug_context\"" OR \""/api/v2/mng-ui/debugger/console_messages\"" OR \""/api/v2/mng-ui/identity/credentials/list\"")"").index(""*"").rollup(""pc95"", ""@duration"").by(""@http.url_details.path"").last(""1h"") ",>,250000000.0,,,"@slack-bindid-srvrefine-uptime-alerts
@webhook-Refine-XiteIt

Summary:P1 - Response Time is {{value}} on {{[@http.url_details.path].name}}

Critical Threshold:250ms
Warning Threshold:-

Host:{{[@http.url_details.path].name}}
Service:Response Time
Value:{{value}}
Severity:{{#is_alert}}Critical{{/is_alert}}{{#is_warning}}Warning{{/is_warning}}{{#is_no_data}}No Data{{/is_no_data}}{{#is_recovery}}Recovered{{/is_recovery}}",Ring1,,False,300,False,False,0,,0,,,True,True,,
ELB Monitor - Count 4XX errors on auth server,1,log alert,"logs(""service:elb status:warn @http.url_details.path:\""/api/v2/oidc/bindid-oidc/token\"""").index(""*"").rollup(""count"").last(""15m"") ",>=,5.0,,,"Monitor - Count 4XX errors on auth server: api/v2/oidc/bindid-oidc/token



Summary:P1 - {{value}} Count 4XX errors on auth server: api/v2/oidc/bindid-oidc/token
Critical Threshold:{{threshold}}
Warning Threshold:-

Host:auth server: api/v2/oidc/bindid-oidc/token
Service:Number of 4XX Errors
Value:{{value}}
Severity:{{#is_alert}}Critical{{/is_alert}}{{#is_warning}}Warning{{/is_warning}}{{#is_no_data}}No Data{{/is_no_data}}{{#is_recovery}}Recovered{{/is_recovery}}",Ring1,,False,300,False,False,0,,0,,,True,True,,
